4586	5952	4029060	3321984	1740	2156	16324	-356	69	98
4586	5951	4029060	3321984	2616	1712	16080	-374	89	110
4585	5953	4029060	3321984	1976	2160	15644	-290	70	72
4586	5952	4029060	3321984	2388	1932	16216	-369	94	6
4586	5951	4029060	3321984	1888	2516	15420	-269	80	123
4587	5951	4029060	3321984	2072	1628	16488	-359	103	72
4586	5952	4029060	3321984	2364	2540	15372	-294	64	131
4585	5951	4029060	3321984	1540	1952	16720	-331	99	114
4585	5953	4029060	3321984	2204	2372	15332	-290	70	100
4586	5952	4029060	3321984	1664	1972	16632	-333	98	85
4586	5951	4029060	3321984	2164	2400	15252	-302	74	109
4588	5950	4029060	3321984	1316	1968	16696	-320	92	99
4586	5952	4029060	3321984	2416	2476	15152	-307	58	115
4585	5951	4029060	3321984	1576	2040	16588	-319	95	94
4586	5953	4029060	3321984	2712	2016	15836	-389	93	115
4586	5951	4029060	3321984	1476	1968	16776	-316	83	93
4585	5951	4029060	3321984	2560	1972	15820	-388	89	105
4586	5951	4029060	3321984	1492	2016	16576	-302	98	87
4586	5952	4029060	3321984	2468	1908	15928	-398	82	112
4585	5950	4029060	3321984	1484	1996	16580	-303	93	91
4586	5953	4029060	3321984	2708	1872	15976	-395	100	123
4586	5952	4029060	3321984	1712	2384	15772	-243	73	74
4585	5951	4029060	3321984	2408	1880	16144	-394	97	111
4587	5951	4029060	3321984	1852	2400	15648	-243	66	75
4586	5951	4029060	3321984	2468	1820	16192	-392	90	119
4585	5949	4029060	3321984	1996	2400	15624	-247	73	67
4586	5953	4029060	3321984	2280	1700	16192	-404	94	131
4586	5951	4029060	3321984	2036	2384	15424	-249	74	68
4586	5951	4029060	3321984	1556	1944	16840	-395	99	135
4587	5951	4029060	3321984	2048	2308	15544	-251	67	71
4586	5951	4029060	3321984	1792	2052	16668	-374	108	137
4585	5950	4029060	3321984	2184	2404	15348	-246	74	62
4585	5954	4029060	3321984	1752	2028	16552	-359	91	132
4586	5952	4029060	3321984	2284	2216	15544	-272	62	66
4585	5949	4029060	3321984	1596	2120	16764	-359	94	149
4586	5952	4029060	3321984	2452	2040	15732	-317	93	69
4586	5952	4029060	3321984	1620	2128	16364	-350	86	130
4585	5949	4029060	3321984	2516	2072	15860	-350	90	81
4586	5947	4029060	3321984	1564	2208	16456	-342	82	154
4583	5252	4029060	3321984	2456	2448	15860	-239	62	49
4577	4617	4029060	3321984	2632	4664	14488	-480	32	337
4577	4617	4029060	3321984	3016	5736	13768	-98	68	1580
4578	4617	4029060	3321984	2912	464	14932	-221	176	1762
4577	4617	4029060	3321984	2284	-3364	15556	-358	-31	713
4575	4618	4029060	3321984	2608	1884	14488	-435	108	-618
4577	4617	4029060	3321984	2020	1972	17256	-373	58	-757
4577	4617	4029060	3321984	2700	5680	15656	-313	153	270
4577	4617	4029060	3321984	1316	996	16900	-341	109	438
4577	4616	4029060	3321984	3000	412	15756	-381	88	-24
4577	4616	4029060	3321984	2344	2280	15860	-272	46	-158
4577	4616	4029060	3321984	1808	2788	16500	-355	129	143
4577	4616	4029060	3321984	2776	1676	15696	-313	72	127
4577	4615	4029060	3321984	1336	2096	16480	-350	101	48
4577	4615	4029060	3321984	2924	2168	16144	-345	115	104
4577	4615	4029060	3321984	1580	2236	15772	-342	65	104
4577	4616	4029060	3321984	1636	2244	16704	-340	125	87
4578	4616	4029060	3321984	2908	1760	15836	-314	97	77
4578	4617	4029060	3321984	1080	2608	16144	-327	87	113
4578	4617	4029060	3321984	2212	1720	16648	-336	121	77
4578	4617	4029060	3321984	2084	2336	15536	-324	44	101
4577	4617	4029060	3321984	1360	2332	16584	-325	106	108
4577	4617	4029060	3321984	2956	2052	15800	-327	54	71
4577	4616	4029060	3321984	1324	2528	15936	-337	64	103
4577	4615	4029060	3321984	2060	1952	16928	-335	148	99
4577	4616	4029060	3321984	2792	2232	14788	-243	-59	169
4577	4615	4029060	3321984	1212	1832	16292	-360	227	17
4577	4615	4029060	3321984	3016	2344	15720	-317	260	101
4577	4614	4029060	3321984	1392	2240	15356	-293	196	128
4577	4615	4029060	3321984	1752	1788	17116	-435	586	-40
4576	4614	4029060	3321984	2128	2500	14508	-472	752	22
4585	4615	4029060	3321984	1680	2352	15320	-610	1496	68
4589	4615	4029060	3321984	1820	1772	16284	-594	1810	-40
4657	4615	4029060	3321984	1596	2376	15184	-622	1916	-40
4758	4615	4029060	3321984	1608	1504	16940	-588	1778	24
4802	4614	4029060	3321984	1856	2020	16508	-558	1861	142
4878	4617	4029060	3321984	488	1836	16380	-409	1607	115
5158	4616	4029060	3321984	176	1504	17108	-333	1317	150
5564	4617	4029060	3321984	-1384	1792	15772	-324	1072	208
5982	4619	4029060	3321984	-788	2504	15792	-606	764	201
5990	4621	4029060	3321984	64	4120	20656	-988	925	466
5995	4619	4029060	3321984	1800	-3008	9976	-95	495	180
5996	4618	4029060	3321984	-1996	4196	20796	-911	99	157
5995	4620	4029060	3321984	-2732	1896	21576	-101	440	236
5995	4619	4029060	3321984	-2916	-5196	18380	-511	-1395	145
5996	4619	4029060	3321984	-10012	3260	27344	647	-2162	656
5995	4620	4029060	3321984	4708	6156	32767	-1394	1770	626
5994	4615	4029060	3321984	24104	17016	6776	-1415	2202	-474
5996	4618	4029060	3321984	-2300	-9924	22052	1937	-1728	-996
5994	4621	4029060	3321984	-19328	-24864	29092	-1575	-116	393
5998	4620	4029060	3321984	-27300	1348	32767	-1974	83	521
5995	4621	4029060	3321984	24100	32767	27256	63	862	97
5995	4620	4029060	3321984	8328	5924	15356	161	388	53
5997	4615	4029060	3321984	-396	-26448	5168	-4	-1594	-27
5995	4617	4029060	3321984	-8900	-15248	27864	-1057	-1651	357
5996	4620	4029060	3321984	9396	-8368	30012	-1210	2262	1185
5995	4619	4029060	3321984	12872	25344	-872	717	1080	-79
5995	4618	4029060	3321984	7544	172	5024	58	-1337	-452
5996	4620	4029060	3321984	-15724	-23932	14772	-1319	-119	-20
5998	4618	4029060	3321984	-18432	-3004	31280	-2568	92	64
5995	4614	4029060	3321984	18592	25884	21816	1792	1618	15
5996	4616	4029060	3321984	15904	4776	-15272	2095	2113	-828
5995	4620	4029060	3321984	-12624	-21448	16124	25	-2404	-360
5994	4622	4029060	3321984	-19784	-5064	20252	-1761	-1792	463
5995	4615	4029060	3321984	-22720	15712	29244	-1569	2264	1290
5997	4620	4029060	3321984	15936	12068	17176	916	1423	86
5997	4619	4029060	3321984	26272	4004	-7976	-75	588	30
5994	4622	4029060	3321984	-18832	344	1256	1378	-1732	374
5997	4614	4029060	3321984	-28204	16340	32767	1642	-1135	-57
5996	4619	4029060	3321984	5392	-14088	24728	-964	2941	-1752
5995	4618	4029060	3321984	31960	-19520	-10212	-4002	1862	-340
5995	4619	4029060	3321984	2508	11728	-11072	-151	-2087	1357
5998	4616	4029060	3321984	-16928	25544	-1740	3449	-1150	504
5993	4617	4029060	3321984	-10348	504	31236	3074	260	233
5995	4621	4029060	3321984	13832	-25484	28520	-4416	2018	-171
5992	4623	4029060	3321984	4944	-5692	-10024	-5117	1344	262
5994	4623	4029060	3321984	-12676	23276	4584	2497	-3255	1523
5998	4612	4029060	3321984	-32768	26268	32767	3422	-854	-12
5993	4619	4029060	3321984	3060	-10180	32767	-132	2434	-1710
5994	4617	4029060	3321984	23944	-10632	27360	-3742	1850	-318
5995	4618	4029060	3321984	10180	17060	-3880	-3873	-52	586
5996	4621	4029060	3321984	-15972	22028	-3816	2447	-1140	521
5995	4617	4029060	3321984	-11304	200	32767	4059	-1660	223
5990	4616	4029060	3321984	6508	-30456	19124	-3173	3031	-1394
5934	4620	4029060	3321984	25644	-24932	-6464	-4042	992	128
5584	4617	4029060	3321984	-2844	12712	7080	-280	-1518	1233
5112	4616	4029060	3321984	-26340	29288	31728	2557	-711	290
4569	4617	4029060	3321984	152	-20388	32767	134	2033	-1229
4573	4616	4029060	3321984	6332	1296	-8960	-3617	-596	770
4573	4615	4029060	3321984	-17484	15108	24120	489	585	-51
4571	4614	4029060	3321984	16340	-4056	10976	-561	970	45
4574	4615	4029060	3321984	-14044	12420	31420	-448	-1263	136
4572	4616	4029060	3321984	13124	-11144	-940	-640	1171	-48
4570	4611	4029060	3321984	-9304	9852	32767	1176	1222	-145
4571	4616	4029060	3321984	-10420	3916	-8092	-948	-2424	162
4573	4612	4029060	3321984	3584	784	16516	551	1454	47
4573	4616	4029060	3321984	-7012	-3004	32404	408	409	-281
4575	4615	4029060	3321984	-7392	528	17116	-423	-1893	433
4574	4617	4029060	3321984	1776	-4160	-9340	-948	573	-44
4575	4611	4029060	3321984	740	-3736	12328	-322	1129	110
4574	4619	4029060	3321984	-4220	2604	32767	266	1619	143
4574	4618	4029060	3321984	-4156	3720	28896	-395	-355	265
4573	4618	4029060	3321984	3780	612	22248	-545	-570	36
4572	4616	4029060	3321984	5896	964	18596	-490	-421	269
4573	4615	4029060	3321984	-1488	2712	16236	-379	-358	279
4575	4615	4029060	3321984	-2788	3648	16328	-532	-284	231
4572	4619	4029060	3321984	-2892	4624	20268	-255	138	110
4574	4614	4029060	3321984	-52	1408	19512	-490	277	178
4575	4616	4029060	3321984	-3864	1524	15232	-288	-209	177
4572	4616	4029060	3321984	-3832	2392	13468	-452	-93	68
4575	4616	4029060	3321984	-2088	3256	15952	-190	-123	21
4573	4616	4029060	3321984	-1224	-308	17568	-107	126	135
4571	4617	4029060	3321984	-3564	2632	15976	-233	-96	164
4573	4616	4029060	3321984	-2760	2944	14360	-510	171	98
4573	4616	4029060	3321984	-392	1064	13988	-456	-127	84
4573	4611	4029060	3321984	-4244	940	15980	-369	-104	102
4573	4620	4029060	3321984	-3052	2796	14080	-239	416	69
4574	4615	4029060	3321984	-1100	680	15728	-275	-45	62
4573	4615	4029060	3321984	-1228	760	15408	-540	-54	184
4568	4616	4029060	3321984	-736	2128	14892	-393	226	78
4531	4616	4029060	3321984	384	648	18072	-278	137	190
4533	4615	4029060	3321984	-2244	912	17444	-319	357	141
4556	4615	4029060	3321984	-1672	404	16024	-228	48	137
4534	4615	4029060	3321984	-3412	1716	15592	-274	83	38
4483	4618	4029060	3321984	-1676	736	16132	-392	18	50
4346	4616	4029060	3321984	-1104	1572	14416	-286	-5	-19
4282	4614	4029060	3321984	-836	1296	14408	-395	152	70
4188	4614	4029060	3321984	-1864	1352	15792	-267	120	30
4111	4615	4029060	3321984	-2476	1024	15684	-307	-9	20
4033	4615	4029060	3321984	-2664	1808	16620	-333	133	25
3906	4614	4029060	3321984	-432	1348	14756	-345	188	95
3682	4614	4029060	3321984	-504	668	15192	-302	108	91
3306	4613	4029060	3321984	-1260	516	16652	-292	192	74
3081	4612	4029060	3321984	-1388	980	16484	-315	141	43
3072	4613	4029060	3321984	-1756	824	16572	-314	94	41
3071	4612	4029060	3321984	-1852	1440	16184	-308	133	26
3071	4613	4029060	3321984	-1976	1248	16364	-317	150	35
3071	4612	4029060	3321984	-1992	1692	15728	-343	139	40
3072	4612	4029060	3321984	-1820	1472	15476	-347	91	65
3072	4613	4029060	3321984	-2260	1604	15312	-343	80	110
3076	4613	4029060	3321984	-1852	1272	15552	-363	62	153
3440	4613	4029060	3321984	-1916	1344	15376	-358	34	176
4573	4616	4029060	3321984	-1744	988	15852	-363	32	184
4573	4616	4029060	3321984	-1676	1160	15880	-351	25	173
4573	4616	4029060	3321984	-1444	876	16192	-364	63	186
4573	4616	4029060	3321984	-1632	1040	15720	-373	47	133
4573	4615	4029060	3321984	-1360	712	16352	-344	65	97
4572	4616	4029060	3321984	-1428	504	16304	-307	72	50
4573	4616	4029060	3321984	-1456	648	16300	-342	92	45
4517	4615	4029060	3321984	-1452	552	16436	-306	94	4
3841	4614	4029060	3321984	-1328	852	16356	-332	76	-11
3079	4612	4029060	3321984	-5996	1776	17300	-142	-558	44
3072	4613	4029060	3321984	-3852	1340	18252	-556	728	63
3072	4613	4029060	3321984	2568	1484	14800	114	477	2
3072	4613	4029060	3321984	-1708	-900	15732	-704	-66	25
3071	4617	4029060	3321984	-1948	-1228	14940	-964	95	49
3073	4608	4029060	3321984	1836	-1968	15076	-328	2	180
3069	4614	4029060	3321984	-3808	460	21016	-453	298	371
3070	4611	4029060	3321984	-4500	-180	16848	-37	523	-47
3069	4612	4029060	3321984	-8652	-4460	17736	-466	1077	-154
3068	4613	4029060	3321984	-3788	6972	20592	348	-237	119
3067	4613	4029060	3321984	-1340	9892	19308	378	-675	364
3067	4614	4029060	3321984	10264	-4540	12832	-1150	-299	373
3068	4611	4029060	3321984	-3016	-1188	11864	-92	429	215
3066	4614	4029060	3321984	-9724	-1368	11656	-162	639	-29
3068	4610	4029060	3321984	496	5268	21560	-7	327	79
3066	4612	4029060	3321984	7388	5052	12496	-556	-1465	454
3066	4610	4029060	3321984	-5372	4448	14876	-584	270	177
3066	4613	4029060	3321984	-15420	1108	14492	-21	1003	-80
3068	4612	4029060	3321984	2720	5244	23780	-345	521	161
3070	4608	4029060	3321984	7752	-2248	7024	-1197	-1566	297
3066	4615	4029060	3321984	-1944	-1532	11652	-685	590	130
3066	4614	4029060	3321984	-6652	4104	19376	99	445	19
3067	4610	4029060	3321984	-4524	3824	28652	93	-1045	486
3068	4612	4029060	3321984	2892	-948	8300	-547	718	-38
3068	4610	4029060	3321984	-15164	-140	13140	173	1387	-132
3067	4611	4029060	3321984	-208	5192	26356	-417	277	13
3065	4616	4029060	3321984	13200	-7228	4612	-1529	-577	-219
3068	4613	4029060	3321984	-4856	-4736	13180	43	1179	-72
3066	4615	4029060	3321984	4004	6992	20492	72	342	217
3065	4614	4029060	3321984	4968	-1552	10564	-1156	-1845	450
3067	4612	4029060	3321984	-776	-8804	10256	-297	631	-58
3067	4614	4029060	3321984	-6872	4352	20420	122	324	114
3068	4609	4029060	3321984	-1332	1808	21920	-571	-2125	603
3067	4613	4029060	3321984	-608	4884	12880	-466	65	216
3064	4619	4029060	3321984	-15920	7264	23868	309	896	-152
3069	4612	4029060	3321984	-3476	7744	32767	-144	-1628	647
3066	4612	4029060	3321984	1944	1320	6484	-410	804	157
3066	4614	4029060	3321984	-15832	2356	20544	463	1181	-264
3065	4614	4029060	3321984	20	6924	29380	-53	-227	213
3068	4612	4029060	3321984	5772	1736	3580	-432	718	-151
3066	4612	4029060	3321984	-18308	-828	13052	316	1608	-176
3068	4611	4029060	3321984	-164	10256	23620	-220	298	22
3066	4615	4029060	3321984	10552	-3672	-144	-1097	-439	-97
3067	4612	4029060	3321984	-12872	2356	10024	232	1440	-75
3066	4612	4029060	3321984	1732	2944	28048	-332	348	10
3065	4613	4029060	3321984	12620	-4900	-1280	-1465	-1083	-137
3069	4612	4029060	3321984	-9356	-1808	7344	283	1551	38
3067	4613	4029060	3321984	1044	9904	22460	-118	583	111
3066	4616	4029060	3321984	9832	-3840	312	-1692	-1073	-84
3066	4616	4029060	3321984	-6720	-7580	10724	149	1105	-80
3065	4611	4029060	3321984	2160	8948	22576	-88	652	89
3066	4613	4029060	3321984	7328	-6772	4508	-1527	-1496	141
3065	4616	4029060	3321984	-5204	-4180	10220	-93	885	-196
3067	4610	4029060	3321984	936	8576	23020	-30	285	155
3067	4612	4029060	3321984	3272	-4744	10268	-1571	-1937	335
3067	4611	4029060	3321984	-7128	-1544	15600	-428	608	-154
3066	4613	4029060	3321984	-2224	6660	24744	-123	247	228
3067	4613	4029060	3321984	796	-2632	13888	-1484	-2057	443
3067	4611	4029060	3321984	-4552	-1500	8704	-606	527	7
3068	4614	4029060	3321984	-3400	7828	24264	-18	427	164
3068	4611	4029060	3321984	-1324	2548	17072	-1478	-2058	454
3066	4612	4029060	3321984	-1948	-2212	11388	-645	510	97
3068	4612	4029060	3321984	-8892	9076	26128	46	454	142
3068	4610	4029060	3321984	-3052	8320	22652	-799	-1906	743
3067	4614	4029060	3321984	-760	-768	10404	-728	453	223
3066	4613	4029060	3321984	-12740	10156	22252	252	895	-14
3065	4620	4029060	3321984	-1940	4904	26068	-453	-1866	690
3065	4609	4029060	3321984	252	2464	11752	-637	748	205
3067	4614	4029060	3321984	-13380	5508	20344	301	1110	-206
3066	4613	4029060	3321984	-3404	6816	28724	-314	-1846	645
3068	4613	4029060	3321984	1500	68	5984	-616	811	218
3067	4610	4029060	3321984	-13628	3452	19544	568	1059	-177
3068	4612	4029060	3321984	-1184	2760	32172	1	-1062	519
3066	4615	4029060	3321984	2624	-1452	8992	-257	925	303
3069	4613	4029060	3321984	-14332	-2808	18232	446	1231	-202
3068	4616	4029060	3321984	-1864	5028	32767	10	-895	487
3070	4613	4029060	3321984	6720	828	3888	-231	722	220
3068	4614	4029060	3321984	-16892	-1400	18884	354	1199	-206
3070	4614	4029060	3321984	-2556	8252	32736	31	-423	487
3067	4619	4029060	3321984	7320	-1040	1108	-124	671	-16
3069	4610	4029060	3321984	-16124	-852	16696	417	1407	-241
3070	4614	4029060	3321984	-3012	12452	25168	-160	157	127
3069	4611	4029060	3321984	11184	-5128	5516	-550	222	-258
3069	4609	4029060	3321984	-13676	-564	13052	256	1633	-301
3069	4613	4029060	3321984	-2716	10704	28364	-177	284	-43
3070	4611	4029060	3321984	14028	-8144	-12	-659	372	-341
3072	4613	4029060	3321984	-11980	668	15116	385	1612	-45
3659	4615	4029060	3321984	944	8968	26776	-250	-32	-10
4580	4616	4029060	3321984	14344	-6108	-1652	-1074	-838	-109
4572	4615	4029060	3321984	-4968	-5800	5840	408	1346	121
4571	4619	4029060	3321984	2008	6712	22648	32	221	198
4572	4620	4029060	3321984	-3100	9376	19648	-268	-1412	542
4571	4616	4029060	3321984	7248	-9764	13632	-1002	99	6
4573	4615	4029060	3321984	-2408	-1240	15596	-92	150	199
4571	4616	4029060	3321984	-5168	-72	12464	43	296	188
4571	4616	4029060	3321984	-1424	-1796	13980	-198	586	18
4569	4616	4029060	3321984	-2060	1416	16016	-406	427	-12
4571	4615	4029060	3321984	-3752	2352	19232	-571	352	-3
4570	4617	4029060	3321984	-3052	500	17656	-425	379	-15
4570	4616	4029060	3321984	-1300	208	17272	-357	493	66
4571	4617	4029060	3321984	-888	836	14836	-247	76	52
4570	4617	4029060	3321984	120	-2436	14168	-776	414	100
4571	4616	4029060	3321984	2272	1720	12224	-130	80	214
4572	4613	4029060	3321984	-3588	2472	13328	-104	32	-74
4571	4615	4029060	3321984	-3868	-168	14580	-276	196	24
4571	4615	4029060	3321984	-1244	104	18184	-492	200	109
4570	4618	4029060	3321984	-1320	3648	15112	-256	-97	123
4570	4618	4029060	3321984	-3188	752	15068	67	-58	-76
4574	4613	4029060	3321984	-1744	996	17656	-428	175	136
4571	4616	4029060	3321984	-1448	680	19428	-200	80	51
4571	4615	4029060	3321984	-528	152	14176	-138	71	44
4571	4616	4029060	3321984	-1360	2640	16152	-608	-21	268
4571	4616	4029060	3321984	-1288	296	14340	-165	-31	37
4572	4617	4029060	3321984	-1168	-420	15192	-432	282	309
4570	4616	4029060	3321984	-2420	1152	16700	-33	216	36
4573	4616	4029060	3321984	-444	-424	16788	-420	59	170
4573	4616	4029060	3321984	-600	584	15964	-221	148	26
4571	4615	4029060	3321984	-1248	1028	16564	-414	121	74
4571	4618	4029060	3321984	-800	512	16520	-230	57	18
4571	4616	4029060	3321984	-292	1376	16344	-245	206	69
4571	4616	4029060	3321984	-344	836	17100	-298	147	81
4574	4611	4029060	3321984	-1172	1256	17228	-380	72	91
4571	4615	4029060	3321984	-960	460	15728	-386	129	163
4572	4616	4029060	3321984	-1008	768	16816	-208	83	77
4572	4614	4029060	3321984	-412	1056	16524	-335	117	87
4571	4616	4029060	3321984	-1568	560	16324	-233	30	55
4571	4616	4029060	3321984	-884	132	16584	-287	149	146
4571	4615	4029060	3321984	396	1492	15152	-16	-135	38
4572	4616	4029060	3321984	-972	388	16944	-84	-200	112
4571	4616	4029060	3321984	-888	636	16324	55	-144	74
4571	4613	4029060	3321984	-792	960	16528	199	-337	104
4572	4616	4029060	3321984	-776	1268	16280	151	-574	272
4571	4618	4029060	3321984	-1448	1940	15864	145	-802	288
4571	4616	4029060	3321984	-1076	964	15888	-390	-859	330
4572	4617	4029060	3321984	-1316	1100	16220	-164	-653	-39
4571	4616	4029060	3321984	-732	1408	16680	-400	-778	77
4571	4616	4029060	3321984	-472	1352	16160	-335	-1088	204
4572	4617	4029060	3321984	256	944	16800	-118	-874	140
4571	4616	4029060	3321984	380	1828	16668	-177	-919	138
4572	4616	4029060	3321984	-28	1736	16248	-270	-978	173
4572	4617	4029060	3321984	428	1364	16812	-233	-1028	131
4572	4617	4029060	3321984	456	2064	16728	-167	-1072	113
4571	4617	4029060	3321984	760	1368	16808	-138	-970	118
4572	4617	4029060	3321984	784	2188	16160	-265	-847	103
4572	4617	4029060	3321984	1268	1796	15952	-342	-421	174
4572	4617	4029060	3321984	1288	1096	16692	-203	-115	190
4572	4617	4029060	3321984	2000	1684	16412	-199	-92	77
4572	4617	4029060	3321984	1948	1464	16412	-310	-37	110
4572	4618	4029060	3321984	1996	1416	16468	-307	13	141
4572	4618	4029060	3321984	2812	1824	15940	-273	8	84
4573	4619	4029060	3321984	2572	1804	16056	-295	14	46
4574	4619	4029060	3321984	2116	2336	15820	-298	-8	41
4572	4619	4029060	3321984	2340	2648	15552	-303	12	103
4572	4618	4029060	3321984	1728	2428	15816	-331	13	146
4572	4618	4029060	3321984	1804	2316	15748	-342	30	125
4572	4618	4029060	3321984	1400	2304	16096	-351	72	79
4572	4618	4029060	3321984	1888	1788	16676	-330	81	85
4572	4618	4029060	3321984	1668	1616	16544	-313	92	105
4572	4618	4029060	3321984	2436	1852	15976	-308	54	100
4572	4618	4029060	3321984	2292	1904	15880	-320	50	74
4572	4618	4029060	3321984	1728	2584	15692	-346	73	102
4572	4618	4029060	3321984	1388	2464	15976	-336	83	93
4572	4618	4029060	3321984	1108	2240	16172	-340	99	87
4572	4618	4029060	3321984	2380	1676	16344	-312	92	87
4572	4618	4029060	3321984	2780	1636	16284	-315	74	94
4572	4618	4029060	3321984	1888	2288	15544	-339	67	96
4573	4618	4029060	3321984	1396	2408	15936	-349	92	97
4572	4618	4029060	3321984	2100	1696	16652	-319	117	83
4572	4619	4029060	3321984	2720	1548	16272	-312	65	90
4573	4619	4029060	3321984	1860	2352	15684	-353	70	95
4573	4619	4029060	3321984	1424	2432	16160	-349	112	100
4573	4619	4029060	3321984	1688	1908	16624	-324	107	88
4573	4619	4029060	3321984	2624	1888	15524	-314	47	74
4573	4619	4029060	3321984	1816	2324	15480	-343	82	98
4572	4620	4029060	3321984	1736	1968	16680	-322	105	92
