4622	4662	0	0	748	568	15776	-356	38	83	1356	1070	1261	1244
4622	4662	0	0	820	496	16256	-363	52	83	1356	1062	1259	1255
4623	4661	0	0	560	580	15620	-368	65	75	1357	1067	1261	1250
4622	4662	0	0	1016	420	15720	-351	62	75	1357	1063	1259	1252
4622	4661	0	0	524	608	15796	-361	68	78	1357	1069	1262	1252
4622	4662	0	0	732	660	15312	-362	59	79	1356	1065	1255	1255
4623	4661	0	0	684	400	16152	-352	49	80	1355	1069	1256	1250
4622	4662	0	0	552	572	15492	-353	83	83	1355	1069	1259	1248
4622	4662	0	0	804	428	16136	-361	40	86	1354	1068	1260	1254
4622	4661	0	0	556	616	15712	-352	79	79	1355	1069	1252	1254
4622	4661	0	0	896	380	16112	-365	68	78	1356	1069	1259	1251
4622	4661	0	0	468	700	15888	-359	72	75	1356	1069	1262	1252
4622	4662	0	0	728	468	15592	-363	68	84	1355	1066	1255	1254
4622	4662	0	0	556	580	16252	-359	57	74	1355	1069	1255	1251
4623	4661	0	0	732	648	15524	-358	71	84	1357	1068	1254	1256
4622	4662	0	0	728	476	16264	-350	47	70	1357	1070	1260	1255
4622	4661	0	0	596	672	15444	-356	84	85	1355	1068	1255	1252
4622	4662	0	0	892	464	16120	-367	47	73	1357	1068	1262	1244
4622	4661	0	0	524	536	15892	-356	79	82	1357	1070	1260	1252
4622	4661	0	0	892	508	15716	-361	46	85	1358	1070	1260	1254
4622	4662	0	0	480	564	16052	-356	62	72	1349	1067	1267	1249
4623	4661	0	0	776	660	15492	-351	68	93	1355	1069	1262	1250
4622	4662	0	0	720	636	16276	-353	59	77	1362	1070	1262	1255
4622	4661	0	0	568	704	15296	-374	74	71	1356	1068	1255	1254
4623	4662	0	0	788	416	16112	-359	52	74	1356	1068	1259	1253
4622	4661	0	0	628	740	15588	-352	77	81	1357	1070	1257	1252
4622	4661	0	0	748	296	15900	-367	49	74	1356	1066	1260	1249
4622	4662	0	0	504	692	15676	-352	73	66	1355	1065	1256	1250
4622	4661	0	0	876	524	15792	-367	56	85	1357	1069	1261	1250
4622	4662	0	0	520	620	16056	-357	70	72	1355	1070	1257	1256
4622	4661	0	0	772	532	15556	-357	69	80	1354	1069	1255	1254
4622	4661	0	0	648	456	16120	-350	49	65	1356	1069	1256	1251
4622	4662	0	0	704	744	15396	-373	71	80	1355	1069	1263	1254
4623	4661	0	0	800	432	16224	-361	51	81	1357	1067	1258	1256
4622	4662	0	0	676	668	15608	-343	75	85	1356	1067	1253	1249
4622	4661	0	0	772	396	15956	-358	32	72	1358	1069	1261	1249
4623	4662	0	0	600	724	15584	-367	84	72	1356	1069	1260	1251
4622	4661	0	0	920	424	15820	-358	50	81	1355	1068	1257	1256
4623	4662	0	0	604	688	15832	-360	77	76	1356	1062	1260	1249
4622	4661	0	0	864	540	15676	-371	58	79	1353	1069	1270	1254
4622	4661	0	0	452	564	16248	-355	63	78	1356	1069	1258	1255
4622	4662	0	0	804	400	15488	-352	52	75	1355	1069	1260	1250
4622	4661	0	0	664	508	16148	-354	55	67	1353	1071	1262	1249
4622	4661	0	0	752	660	15400	-364	66	80	1354	1070	1257	1252
4622	4662	0	0	808	392	16348	-360	48	70	1355	1068	1258	1252
4623	4661	0	0	616	724	15392	-362	90	72	1350	1080	1258	1250
4622	4661	0	0	892	440	16228	-368	37	79	1356	1069	1263	1254
4623	4661	0	0	552	584	15632	-372	91	81	1357	1069	1259	1257
4622	4662	0	0	868	428	15928	-357	52	86	1357	1069	1257	1257
4622	4661	0	0	528	660	15680	-361	69	80	1357	1067	1259	1249
4623	4661	0	0	972	428	15728	-358	35	77	1359	1069	1261	1255
4622	4661	0	0	536	592	15992	-356	71	81	1357	1069	1256	1253
4622	4661	0	0	828	544	15552	-368	66	82	1357	1069	1257	1253
4622	4662	0	0	576	636	16104	-360	59	70	1357	1070	1260	1251
4623	4661	0	0	800	552	15284	-356	72	75	1355	1070	1260	1253
4623	4661	0	0	716	584	16212	-362	60	86	1357	1069	1261	1250
4622	4662	0	0	812	564	15384	-373	71	88	1357	1069	1255	1249
4622	4661	0	0	716	480	16232	-357	48	74	1356	1071	1263	1252
4623	4662	0	0	652	600	15452	-367	71	84	1356	1068	1260	1255
4622	4661	0	0	864	448	16364	-350	49	78	1355	1068	1256	1253
4623	4661	0	0	532	628	15624	-356	70	77	1355	1069	1256	1249
4622	4661	0	0	844	400	16064	-360	40	88	1357	1069	1262	1252
4622	4662	0	0	584	628	15608	-361	83	80	1355	1067	1251	1255
4622	4662	0	0	868	400	16144	-351	36	83	1363	1069	1257	1257
4622	4661	0	0	452	668	15696	-359	70	74	1357	1070	1263	1249
4622	4662	0	0	948	532	15800	-369	55	78	1356	1068	1256	1255
4623	4661	0	0	548	580	16120	-359	66	73	1356	1064	1257	1254
4622	4661	0	0	880	484	15648	-358	57	86	1353	1071	1260	1253
4623	4662	0	0	508	656	16020	-361	67	78	1356	1070	1262	1256
4622	4661	0	0	784	636	15432	-354	55	84	1355	1068	1258	1256
4622	4662	0	0	524	540	16272	-361	60	82	1354	1068	1258	1250
4623	4662	0	0	764	596	15356	-360	70	75	1358	1066	1262	1250
4623	4662	0	0	780	596	16272	-365	47	80	1357	1071	1262	1250
4622	4661	0	0	656	568	15404	-366	80	89	1354	1068	1257	1256
4623	4662	0	0	800	528	16180	-357	44	74	1356	1069	1257	1249
4622	4661	0	0	672	636	15288	-353	70	74	1356	1070	1263	1255
