4616	4659	35028101	0	920	288	15700	-405	52	122	1914	1487	1652	1634
4616	4660	35028101	0	312	260	15700	-361	71	94	1916	1487	1651	1633
4616	4659	35028101	0	708	344	15748	-375	61	78	1914	1489	1652	1635
4616	4659	35028101	0	1028	416	15620	-379	50	91	1914	1478	1653	1632
4616	4660	35028101	0	636	404	15984	-378	70	96	1917	1488	1652	1632
4616	4660	35028101	0	324	468	15668	-357	94	96	1914	1488	1654	1634
4616	4660	35028101	0	336	268	15840	-372	56	83	1916	1491	1654	1632
4616	4660	35028101	0	824	356	15568	-382	56	81	1918	1490	1650	1634
4616	4659	35028101	0	952	152	15832	-384	55	97	1914	1489	1652	1635
4616	4660	35028101	0	272	456	15444	-353	81	94	1919	1491	1651	1632
4616	4660	35028101	0	652	312	15656	-379	66	84	1916	1481	1652	1635
4616	4660	35028101	0	920	120	15604	-392	53	90	1913	1488	1653	1632
4616	4660	35028101	0	748	280	15908	-383	66	96	1917	1492	1653	1631
4617	4660	35028101	0	328	628	15820	-367	84	74	1918	1487	1651	1632
4617	4660	35028101	0	264	324	15644	-375	79	85	1918	1493	1649	1633
4616	4660	35028101	0	760	268	15500	-390	57	74	1915	1490	1652	1632
4617	4660	35028101	0	920	172	15668	-376	62	84	1918	1491	1651	1631
4617	4660	35028101	0	612	264	15980	-369	72	86	1915	1488	1650	1635
4617	4660	35028101	0	396	676	15472	-368	85	87	1915	1489	1653	1632
4617	4660	35028101	0	432	276	15696	-382	63	77	1917	1489	1650	1635
4617	4660	35028101	0	832	276	15676	-381	67	95	1918	1492	1651	1634
4617	4660	35028101	0	932	260	15808	-392	43	89	1915	1488	1653	1633
4617	4660	35028101	0	336	228	16204	-366	90	87	1914	1490	1651	1630
4616	4660	35028101	0	308	632	15508	-355	85	94	1919	1491	1651	1634
4617	4660	35028101	0	396	308	15820	-372	69	90	1912	1490	1652	1634
4617	4660	35028101	0	848	284	15616	-381	51	82	1912	1490	1653	1633
4617	4660	35028101	0	1016	260	15832	-389	57	86	1915	1489	1653	1632
4617	4660	35028101	0	464	324	16124	-378	83	86	1915	1487	1652	1633
4617	4660	35028101	0	272	584	15572	-369	81	85	1915	1488	1654	1632
4616	4660	35028101	0	392	296	15644	-369	62	85	1917	1492	1653	1631
4617	4660	35028101	0	824	280	15660	-384	56	91	1919	1488	1650	1635
4617	4660	35028101	0	1064	236	15812	-386	41	89	1917	1491	1653	1631
4616	4660	35028101	0	328	416	15992	-378	78	89	1916	1492	1652	1631
4617	4660	35028101	0	344	580	15476	-363	76	82	1916	1489	1651	1631
