4593	4653	0	0	500	456	15572	-327	59	60	1990	1575	1787	1735
4591	4656	0	0	444	380	15964	-344	50	76	1990	1571	1789	1738
4593	4656	0	0	512	516	15908	-340	56	75	1988	1576	1788	1731
4592	4656	0	0	492	628	15736	-343	58	74	1986	1574	1796	1735
4592	4654	0	0	392	568	15668	-336	58	78	1987	1577	1789	1733
4591	4657	0	0	428	476	15920	-332	63	75	1990	1577	1791	1732
4592	4656	0	0	432	560	15548	-325	60	78	1987	1575	1793	1730
4591	4655	0	0	320	500	15820	-327	52	82	1987	1574	1791	1738
4591	4656	0	0	472	700	15684	-326	57	75	1989	1576	1787	1731
4593	4654	0	0	496	608	15576	-332	52	78	1989	1578	1788	1729
4590	4656	0	0	608	616	15680	-336	54	74	1988	1571	1790	1737
4592	4654	0	0	528	532	15800	-342	52	81	1988	1574	1787	1736
4592	4657	0	0	600	508	15840	-334	51	71	1986	1577	1798	1731
4591	4656	0	0	476	744	15616	-328	52	82	1982	1572	1796	1739
4593	4657	0	0	548	584	15772	-332	55	76	1989	1578	1789	1733
4592	4656	0	0	500	644	15640	-335	45	72	1986	1576	1791	1732
4593	4651	0	0	460	448	15664	-328	61	74	1988	1578	1787	1737
4591	4657	0	0	412	588	15744	-330	56	68	1989	1574	1788	1736
4593	4656	0	0	348	560	15764	-335	51	69	1988	1577	1788	1733
4589	4656	0	0	548	564	15764	-335	54	68	1985	1573	1795	1738
4591	4655	0	0	544	512	15564	-339	63	72	1988	1572	1791	1736
4593	4656	0	0	568	516	15588	-333	55	83	1989	1573	1793	1735
4590	4655	0	0	468	508	15564	-340	56	68	1985	1573	1796	1734
4592	4654	0	0	516	660	15624	-333	66	84	1991	1573	1792	1738
4592	4657	0	0	516	532	15788	-330	46	79	1989	1576	1792	1733
4592	4652	0	0	616	496	15696	-335	52	72	1985	1575	1794	1734
4592	4657	0	0	432	548	15712	-340	57	81	1987	1574	1797	1732
4592	4656	0	0	520	516	15668	-330	56	83	1987	1577	1783	1731
4593	4653	0	0	376	644	15716	-332	53	80	1986	1575	1795	1732
4591	4656	0	0	472	624	15772	-331	55	71	1987	1574	1791	1739
4593	4656	0	0	396	564	15920	-329	61	76	1991	1576	1788	1737
4590	4656	0	0	340	464	15540	-335	58	82	1989	1576	1797	1728
4592	4654	0	0	460	540	15692	-329	53	82	1988	1573	1797	1740
4592	4656	0	0	576	552	15852	-331	46	73	1987	1578	1795	1730
4592	4653	0	0	508	512	15688	-344	49	76	1988	1577	1798	1730
