4629	4669	0	0	268	800	15568	-389	-8	97	1270	1056	1858	1881
4629	4669	0	0	-80	1044	15732	-362	137	91	1279	1056	1856	1882
4629	4669	0	0	1244	140	15520	-408	125	106	1272	1057	1854	1881
4629	4669	0	0	1948	108	15676	-354	45	97	1279	1056	1855	1874
4629	4669	0	0	884	572	15776	-385	9	85	1279	1055	1853	1888
4629	4668	0	0	-404	996	15880	-363	33	89	1279	1061	1855	1877
4629	4668	0	0	236	912	15812	-377	90	97	1276	1056	1856	1877
4629	4668	0	0	1344	108	15636	-404	145	105	1271	1059	1857	1881
4629	4668	0	0	1708	28	15636	-372	45	94	1276	1056	1857	1881
4629	4668	0	0	776	604	15788	-370	-13	80	1271	1054	1850	1881
4629	4668	0	0	-436	1128	15928	-363	43	95	1268	1063	1857	1878
4629	4668	0	0	112	808	15788	-393	133	110	1275	1055	1857	1880
4629	4668	0	0	1476	68	15548	-405	108	107	1272	1059	1857	1879
4629	4668	0	0	1784	68	15712	-368	35	91	1276	1056	1857	1881
4629	4669	0	0	492	608	15832	-359	-1	89	1277	1053	1857	1883
4629	4668	0	0	-420	1096	15700	-366	50	89	1277	1056	1856	1878
4629	4669	0	0	336	672	15752	-395	128	108	1271	1056	1856	1881
4629	4669	0	0	1748	96	15748	-389	110	105	1278	1057	1856	1875
4629	4668	0	0	1672	212	15756	-360	24	84	1277	1055	1857	1883
4629	4668	0	0	232	824	15868	-363	1	86	1270	1056	1855	1881
4629	4668	0	0	-436	1068	15672	-363	81	93	1275	1056	1858	1880
4629	4668	0	0	588	448	15668	-391	140	95	1273	1055	1851	1882
4629	4669	0	0	1744	60	15664	-395	93	90	1271	1064	1857	1880
4629	4669	0	0	1592	116	15784	-371	12	94	1277	1057	1856	1882
4629	4669	0	0	292	800	15712	-364	3	84	1271	1058	1855	1882
4629	4669	0	0	-412	1044	15744	-365	74	91	1277	1056	1855	1883
4629	4669	0	0	476	492	15724	-392	139	95	1272	1057	1855	1883
4629	4668	0	0	1792	-104	15448	-388	95	104	1278	1058	1856	1873
4629	4669	0	0	1620	248	15716	-371	26	91	1274	1052	1855	1877
4629	4668	0	0	172	820	15820	-357	8	92	1282	1063	1857	1875
4629	4669	0	0	-508	1128	15880	-367	75	88	1278	1057	1856	1882
4629	4668	0	0	540	416	15728	-389	125	100	1273	1058	1854	1882
4629	4669	0	0	1788	-176	15672	-389	104	103	1275	1056	1856	1883
